sex,league,position,age,salary,height,weight,topspeed,careergoals
male,second,goalkeeper,24.5,61.0,186.7,88.6,24.96,0.0
male,second,goalkeeper,22.8,64.0,185.2,78.7,26.52,0.0
male,second,goalkeeper,34.5,95.0,191.6,85.3,22.67,0.0
male,second,goalkeeper,21.1,53.0,185.0,78.2,24.82,0.0
male,second,goalkeeper,26.5,45.0,192.0,84.7,24.26,0.0
male,second,goalkeeper,27.1,92.0,185.7,78.7,24.54,0.0
male,second,goalkeeper,22.1,39.0,188.2,86.1,26.03,0.0
male,second,goalkeeper,23.0,21.0,183.4,82.1,27.32,0.0
male,second,goalkeeper,23.4,37.0,190.5,90.3,23.09,0.0
male,second,goalkeeper,33.1,69.0,192.9,89.8,23.66,0.0
male,second,goalkeeper,28.3,81.0,193.4,88.0,25.18,0.0
male,second,goalkeeper,25.1,52.0,185.0,81.7,22.69,0.0
male,second,goalkeeper,19.2,59.0,186.6,86.1,24.36,0.0
male,second,goalkeeper,33.9,89.0,192.3,88.8,25.34,0.0
male,second,goalkeeper,18.9,24.0,184.7,79.8,22.86,0.0
male,second,goalkeeper,34.0,87.0,183.9,73.1,24.21,0.0
male,second,goalkeeper,22.1,15.0,187.3,83.6,25.48,0.0
male,second,goalkeeper,23.0,45.0,190.6,82.2,24.11,0.0
male,second,goalkeeper,32.5,100.0,184.6,82.2,24.81,0.0
male,second,goalkeeper,20.7,49.0,186.2,81.0,21.1,0.0
male,second,goalkeeper,29.1,102.0,188.6,73.5,28.24,0.0
male,second,goalkeeper,33.6,75.0,188.8,84.9,23.63,0.0
male,second,goalkeeper,29.3,70.0,183.6,83.5,25.21,0.0
male,second,goalkeeper,28.1,60.0,183.0,78.3,25.38,0.0
male,second,goalkeeper,24.0,45.0,192.0,90.9,23.71,0.0
male,second,goalkeeper,29.8,77.0,189.1,84.0,26.77,0.0
male,second,goalkeeper,30.2,74.0,188.0,80.9,24.95,0.0
male,second,goalkeeper,23.1,74.0,190.2,77.9,23.61,0.0
male,second,goalkeeper,28.4,62.0,183.3,73.1,27.16,0.0
female,second,goalkeeper,26.2,4.0,173.2,65.0,18.43,0.0
female,second,goalkeeper,28.6,4.0,175.5,74.5,18.56,0.0
female,second,goalkeeper,20.7,3.0,177.9,67.8,17.84,0.0
female,second,goalkeeper,19.4,1.0,171.0,66.8,18.08,0.0
female,second,goalkeeper,28.5,4.0,173.4,70.2,19.95,0.0
female,second,goalkeeper,26.8,3.0,172.5,65.6,19.79,0.0
female,second,goalkeeper,30.1,5.0,175.7,74.2,20.25,0.0
female,second,goalkeeper,38.8,5.0,177.3,73.1,17.67,0.0
female,second,goalkeeper,26.4,4.0,174.3,70.7,19.59,0.0
female,second,goalkeeper,31.6,5.0,178.3,80.8,19.28,0.0
female,second,goalkeeper,22.4,3.0,172.6,66.4,19.38,0.0
female,second,goalkeeper,24.7,5.0,176.6,67.8,19.04,0.0
female,second,goalkeeper,28.0,5.0,177.3,69.9,18.79,0.0
female,second,goalkeeper,24.7,4.0,173.7,68.0,17.4,0.0
female,second,goalkeeper,27.0,5.0,177.5,69.3,18.27,0.0
female,second,goalkeeper,34.2,5.0,172.5,67.1,18.54,0.0
female,second,goalkeeper,23.3,3.0,180.9,71.4,19.35,0.0
female,second,goalkeeper,23.4,4.0,180.2,71.9,19.94,0.0
female,second,goalkeeper,27.1,3.0,179.8,69.1,14.62,0.0
female,second,goalkeeper,32.1,4.0,174.0,74.1,17.36,0.0
female,second,goalkeeper,23.4,4.0,177.2,72.1,19.52,0.0
female,second,goalkeeper,23.3,3.0,171.7,64.7,19.8,0.0
female,second,goalkeeper,30.0,6.0,170.7,59.6,20.94,0.0
female,second,goalkeeper,30.2,4.0,175.9,72.3,18.58,0.0
female,second,goalkeeper,29.9,5.0,174.5,69.6,21.62,0.0
female,second,goalkeeper,38.3,6.0,173.4,65.2,20.01,0.0
female,second,goalkeeper,24.2,4.0,174.3,66.9,19.06,0.0
female,second,goalkeeper,22.1,3.0,176.5,70.2,18.18,0.0
female,second,goalkeeper,22.3,4.0,177.1,74.3,20.96,0.0
female,second,goalkeeper,24.1,4.0,179.1,75.7,20.39,0.0
female,second,goalkeeper,20.8,2.0,170.6,66.3,19.51,0.0
female,second,goalkeeper,23.4,5.0,182.7,72.3,19.77,0.0
female,second,goalkeeper,18.5,1.0,173.8,65.5,19.89,0.0
female,second,goalkeeper,20.9,2.0,176.5,69.7,17.81,0.0
female,second,goalkeeper,32.1,5.0,175.1,67.0,17.87,0.0
female,second,goalkeeper,21.1,3.0,170.1,59.2,18.89,0.0
female,second,goalkeeper,28.9,5.0,176.0,65.3,19.43,0.0
female,second,goalkeeper,24.2,3.0,180.3,72.2,18.67,0.0
female,second,goalkeeper,24.3,3.0,176.4,70.9,17.94,0.0
female,second,goalkeeper,23.1,4.0,177.3,73.7,21.57,0.0
female,second,goalkeeper,32.6,4.0,177.3,68.4,17.48,0.0
female,second,goalkeeper,18.1,3.0,172.8,62.7,19.52,0.0
female,second,goalkeeper,25.3,4.0,170.7,62.7,19.5,0.0
female,second,goalkeeper,23.5,3.0,172.7,63.5,19.51,0.0
female,second,goalkeeper,29.3,4.0,178.9,72.4,19.06,0.0
female,second,goalkeeper,29.1,4.0,173.4,68.8,22.49,0.0
female,second,goalkeeper,24.3,4.0,178.9,69.7,17.87,0.0
female,second,goalkeeper,23.8,3.0,177.4,73.1,19.05,0.0
female,second,goalkeeper,25.3,4.0,181.7,71.1,15.8,0.0
female,second,goalkeeper,22.9,6.0,171.6,64.6,19.97,0.0
female,second,goalkeeper,23.3,3.0,179.0,68.9,18.65,0.0
female,second,goalkeeper,28.3,4.0,175.3,72.6,18.56,0.0
female,second,goalkeeper,32.1,5.0,177.6,66.6,18.23,0.0
female,second,goalkeeper,18.9,2.0,176.6,69.5,18.5,0.0
female,second,goalkeeper,24.3,4.0,172.4,67.3,18.78,0.0
female,second,goalkeeper,20.0,2.0,175.9,68.6,18.79,0.0
female,second,goalkeeper,18.9,3.0,174.5,63.8,19.03,0.0
female,second,goalkeeper,28.2,4.0,173.1,67.5,18.92,0.0
female,second,goalkeeper,22.9,3.0,173.8,71.2,17.59,0.0
male,third,goalkeeper,20.4,8.0,183.2,84.5,24.91,0.0
male,third,goalkeeper,34.0,5.0,185.7,79.8,24.9,0.0
male,third,goalkeeper,26.6,9.0,178.9,76.0,27.49,0.0
male,third,goalkeeper,26.5,8.0,183.8,86.6,24.1,0.0
male,third,goalkeeper,26.1,9.0,187.9,81.3,26.51,0.0
male,third,goalkeeper,22.1,8.0,187.6,83.6,23.33,0.0
male,third,goalkeeper,27.8,9.0,185.2,85.3,21.02,0.0
male,third,goalkeeper,20.6,5.0,188.1,84.7,23.92,0.0
male,third,goalkeeper,23.8,8.0,185.9,80.0,27.56,0.0
male,third,goalkeeper,23.3,9.0,184.2,85.7,25.18,0.0
male,third,goalkeeper,18.8,5.0,184.4,82.8,23.58,0.0
male,third,goalkeeper,17.1,4.0,184.6,84.3,24.35,0.0
male,third,goalkeeper,20.9,5.0,180.9,77.5,26.51,0.0
male,third,goalkeeper,30.5,10.0,184.4,86.8,25.8,0.0
male,third,goalkeeper,29.3,11.0,187.1,85.8,22.74,0.0
male,third,goalkeeper,33.0,14.0,187.3,81.1,27.42,0.0
male,third,goalkeeper,30.1,11.0,186.4,79.2,26.08,0.0
male,third,goalkeeper,35.5,11.0,181.2,74.4,26.03,0.0
male,third,goalkeeper,30.7,10.0,185.8,80.1,26.71,0.0
male,third,goalkeeper,25.6,11.0,182.6,81.5,23.97,0.0
male,third,goalkeeper,20.9,6.0,189.7,85.1,24.22,0.0
male,third,goalkeeper,29.0,9.0,183.7,78.5,21.75,0.0
male,third,goalkeeper,27.3,8.0,183.6,77.5,26.73,0.0
male,third,goalkeeper,25.7,8.0,189.8,89.0,23.97,0.0
male,third,goalkeeper,24.3,8.0,182.8,75.0,26.26,0.0
male,third,goalkeeper,28.0,5.0,189.9,83.4,22.63,0.0
male,third,goalkeeper,23.0,6.0,187.1,83.6,26.12,0.0
male,third,goalkeeper,24.6,7.0,181.9,79.5,27.47,0.0
male,third,goalkeeper,24.5,7.0,184.4,79.0,22.94,0.0
male,third,goalkeeper,28.9,8.0,185.3,86.8,27.59,0.0
male,third,goalkeeper,22.8,7.0,183.8,78.1,27.38,0.0
male,third,goalkeeper,25.6,9.0,184.7,79.6,25.83,0.0
male,third,goalkeeper,28.8,9.0,182.1,83.1,27.01,0.0
male,third,goalkeeper,26.4,6.0,187.2,85.8,22.4,0.0
male,third,goalkeeper,18.9,5.0,183.7,81.0,24.91,0.0
male,third,goalkeeper,23.5,8.0,183.2,79.3,25.93,0.0
male,third,goalkeeper,24.8,8.0,180.2,74.8,26.34,0.0
male,third,goalkeeper,29.9,8.0,184.1,80.0,23.77,0.0
male,third,goalkeeper,20.7,7.0,185.2,78.3,25.71,0.0
male,third,goalkeeper,23.4,9.0,186.1,84.3,23.59,0.0
male,third,goalkeeper,24.3,7.0,186.0,84.5,25.56,0.0
male,third,goalkeeper,19.0,6.0,188.1,89.2,27.03,0.0
male,third,goalkeeper,23.1,4.0,183.9,81.0,22.97,0.0
male,third,goalkeeper,23.5,10.0,184.9,82.1,26.52,0.0
male,third,goalkeeper,28.1,8.0,187.6,82.2,24.79,0.0
male,third,goalkeeper,26.1,10.0,186.5,75.6,22.14,0.0
male,third,goalkeeper,27.8,9.0,182.9,77.3,25.28,0.0
male,third,goalkeeper,25.8,6.0,184.9,83.9,24.44,0.0
male,third,goalkeeper,31.7,10.0,182.8,81.8,25.89,0.0
male,third,goalkeeper,28.1,10.0,182.9,79.0,25.58,0.0
male,third,goalkeeper,27.7,12.0,187.4,85.4,23.74,0.0
male,third,goalkeeper,29.0,10.0,187.1,85.9,25.6,0.0
male,third,goalkeeper,18.0,7.0,186.4,81.7,28.54,0.0
male,third,goalkeeper,26.0,6.0,186.1,83.4,23.96,0.0
male,third,goalkeeper,23.1,7.0,190.0,90.7,24.07,0.0
male,third,goalkeeper,21.9,7.0,185.2,79.4,24.22,0.0
male,third,goalkeeper,27.3,9.0,191.5,85.9,23.99,0.0
male,third,goalkeeper,20.7,9.0,184.4,80.2,27.35,0.0
male,third,goalkeeper,31.3,8.0,183.6,81.9,24.39,0.0
female,third,goalkeeper,31.3,2.0,179.5,73.6,19.85,0.0
female,third,goalkeeper,26.3,2.0,176.9,66.8,20.36,0.0
female,third,goalkeeper,25.5,1.0,174.2,63.0,19.99,0.0
female,third,goalkeeper,30.2,2.0,176.4,65.4,18.07,0.0
female,third,goalkeeper,22.7,1.0,182.3,78.5,21.44,0.0
female,third,goalkeeper,25.5,1.0,175.2,67.7,17.71,0.0
female,third,goalkeeper,29.8,2.0,177.9,71.1,19.75,0.0
female,third,goalkeeper,19.0,1.0,177.2,68.3,20.03,0.0
female,third,goalkeeper,17.8,1.0,178.2,73.6,20.92,0.0
female,third,goalkeeper,30.8,1.0,168.9,64.4,17.81,0.0
female,third,goalkeeper,25.1,1.0,173.8,67.0,17.61,0.0
female,third,goalkeeper,32.1,2.0,173.5,61.9,19.52,0.0
female,third,goalkeeper,25.2,1.0,179.7,74.6,17.26,0.0
female,third,goalkeeper,20.9,1.0,177.9,66.5,16.99,0.0
female,third,goalkeeper,19.9,1.0,171.7,68.1,17.62,0.0
female,third,goalkeeper,30.3,2.0,176.7,66.0,16.61,0.0
female,third,goalkeeper,24.9,1.0,175.2,67.9,18.4,0.0
female,third,goalkeeper,32.0,2.0,174.9,67.6,19.8,0.0
female,third,goalkeeper,24.7,0.0,178.5,69.5,17.89,0.0
female,third,goalkeeper,29.8,1.0,167.3,60.3,16.53,0.0
female,third,goalkeeper,17.7,1.0,176.5,67.8,17.92,0.0
female,third,goalkeeper,27.1,2.0,172.4,60.7,20.77,0.0
female,third,goalkeeper,26.7,2.0,176.2,66.0,22.04,0.0
female,third,goalkeeper,29.7,2.0,177.1,63.9,19.46,0.0
female,third,goalkeeper,22.3,1.0,177.4,73.7,20.4,0.0
female,third,goalkeeper,22.8,2.0,174.0,61.9,18.69,0.0
female,third,goalkeeper,25.3,2.0,173.0,66.0,20.77,0.0
female,third,goalkeeper,26.9,3.0,173.1,64.1,20.11,0.0
female,third,goalkeeper,28.9,2.0,174.8,69.4,16.92,0.0
female,third,goalkeeper,24.9,2.0,175.8,71.8,18.51,0.0
female,third,goalkeeper,25.4,1.0,175.8,68.2,20.96,0.0
female,third,goalkeeper,27.3,2.0,177.1,66.1,18.46,0.0
female,third,goalkeeper,24.6,2.0,169.6,61.4,18.7,0.0
female,third,goalkeeper,28.7,2.0,174.8,67.1,18.82,0.0
female,third,goalkeeper,25.4,2.0,180.2,70.5,18.61,0.0
female,third,goalkeeper,22.5,1.0,172.5,66.2,18.98,0.0
female,third,goalkeeper,26.0,1.0,173.4,71.0,18.56,0.0
female,third,goalkeeper,27.5,2.0,171.6,66.4,19.98,0.0
female,third,goalkeeper,29.8,2.0,176.8,71.9,18.33,0.0
female,third,goalkeeper,26.1,1.0,177.9,74.3,18.95,0.0
female,third,goalkeeper,24.7,1.0,176.5,66.6,18.87,0.0
female,third,goalkeeper,30.2,2.0,177.8,69.7,17.11,0.0
female,third,goalkeeper,26.7,2.0,182.2,73.8,19.02,0.0
female,third,goalkeeper,25.8,2.0,171.8,64.8,19.83,0.0
female,third,goalkeeper,27.3,2.0,172.4,66.3,19.81,0.0
female,third,goalkeeper,25.2,2.0,175.5,70.8,19.66,0.0
female,third,goalkeeper,28.0,2.0,172.0,62.4,21.05,0.0
female,third,goalkeeper,22.0,1.0,179.9,70.2,17.82,0.0
female,third,goalkeeper,28.3,1.0,178.8,69.9,17.07,0.0
female,third,goalkeeper,27.8,2.0,173.8,65.2,21.17,0.0
female,third,goalkeeper,30.4,2.0,172.7,63.4,20.76,0.0
female,third,goalkeeper,26.1,1.0,174.0,63.3,17.8,0.0
female,third,goalkeeper,22.9,2.0,173.9,66.3,19.15,0.0
female,third,goalkeeper,35.3,2.0,175.6,67.5,19.66,0.0
female,third,goalkeeper,20.9,1.0,178.9,78.2,17.18,0.0
female,third,goalkeeper,28.9,2.0,175.6,61.4,18.03,0.0
female,third,goalkeeper,24.8,2.0,171.8,64.0,18.92,0.0
female,third,goalkeeper,25.7,2.0,176.7,70.5,17.87,0.0
female,third,goalkeeper,27.2,2.0,172.3,65.9,18.14,0.0
female,third,goalkeeper,30.1,2.0,170.8,63.4,20.12,0.0
