Sex,Sample ID,Month,Season,Year,Site,Ad_Atlantic_Salmon,Ad_cutthroat_trout,Ad_dolly_varden,Ad_Chinook_salmon,Ad_chum_salmon,Ad_coho_salmon,Ad_pink_salmon,Ad_sockeye_salmon,Ad_steelhead,American_Shad,Atka_Mackerel,Bathyraja_interrupta,Bay_Goby,Bering_Flounder,Big_Skate,Blackbelly_Eelpout,Buffalo_Sculpin,Butter_Sole,Cabezon,California_Market_Squid,Capelin,China_Rockfish,Dover_Sole,Dungeness_crab,English_Sole,Eulachon,Giant_Pacific_Octopus,Giant_Wrymouth,Great_Sculpin,Juv_Atlantic_salmon,Juv_Chinook_salmon,Juv_chum_salmon,Juv_coho_salmon,Juv_cutthroat_trout,Juv_dolly_varden,Juv_pink_salmon_,Juv_sockeye_salmon,Juv_steelhead,Kelp_Greenling,Lingcod,Longfin_Smelt,Longspine_Combfish,Magister_armhook_squid,Northern_Anchovy,Northern_Clingfish,Northern_Smoothtongue,Pacific_Cod,Pacific_Hake,Pacific_Halibut,Pacific_Herring,Pacific_Red_Octopus,Pacific_Sand_Lance,Pacific_Sandfish,Pacific_Staghorn_Sculpin,Pacific_Tomcod,Padded_Sculpin,Pile_Surfperch,Plainfin_Midshipman,Prickly_Sculpin,Puget_Sound_Rockfish,Red_Irish_Lord,River_Lamprey,Rock_Gunnel,Sablefish,Saddleback_Gunnel,Sand_Sole,Shiner_Surfperch,Snake_Prickleback,Speckled_Sanddab,Spiny_Dogfish,Spotted_Ratfish,Starry_Flounder,Striped_Surfperch,Surf_Smelt,Tadpole_Sculpin,Threespine_Stickleback,Walleye_Pollock,Whitebait_Smelt,Whitespotted_Greenling,Wolf_Eel,,Batrachoidiformes,Cephalopoda,Chimaeriformes,Clupeiformes,Crustacea,Gadiformes,Gasterosteiformes,Gobiesociformes,Osmeriformes,Perciformes,Petromyzontiformes,Pleuronectiformes,Rajiformes,Salmoniformes,Scorpaeniformes,Squaliformes
M,Pv12.296,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.127934743,0.161133535,0,0,0,0.515627311,3.287124109,0,0,0,0,0,0,0,0,0,0,0,0,28.63105175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.27712855,0,0,0,,0,0,0,28.63105175,0,66.27712855,0,0,0,0,0,0,0,5.091819698,0,0
M,Pv12.295,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238397596,0,0,0,0,0.151178963,0.750080241,0.040702029,0,0,0,0,0,0,0,0,0,0,0,98.81964117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,98.81964117,0,0,0,0,0,0,0,0,0,1.180358829,0,0
M,Pv12.294,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
M,Pv12.293,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.455661664,0,0,0,0,10.16371078,13.50613915,0,0,0,0,0,0,0,0,0,0,73.8744884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,73.8744884,0,0,0,0,0,0,0,26.12551159,0,0
M,Pv12.185,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029140359,0.689655172,0,0.233122875,0,0,0.048567266,0.349684313,0.058280719,0,0,0,0,0,0,0,0,0,1.095461659,0,97.49608764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,97.49608764,0,1.095461659,0,0,0,0,0,0,0,1.408450704,0,0
M,Pv12.184,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.080601255,0,0.299443721,0,0,0.052077169,0.781157533,0,0,0,0,0,2.816901408,0,0,0,0,92.35412475,0,1.408450704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.207243461,0,0,0,0,,0,2.816901408,0,1.408450704,0,92.35412475,1.207243461,0,0,0,0,0,0,2.213279678,0,0
M,Pv12.182,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.367295194,0,1.632642965,0,0,6.530571859,4.081607412,0,0,0,0,0,0,0,0,31.16801999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.21986259,0,0,0,,0,0,0,0,0,48.21986259,0,0,31.16801999,0,0,0,0,20.61211743,0,0
M,Pv12.176,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.38208169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.61791831,0,0,0,,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
M,Pv12.175,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
M,Pv12.167,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.703703704,0,0,0,0,0,14.81481481,0,0,7.407407407,0,0,0,0,0,0,0,14.81481481,0,40.74074074,0,0,0,7.407407407,0,0,0,3.703703704,0,0,0,0,0,0,0,0,3.703703704,0,0,0,0,0,0,0,0,0,3.703703704,0,0,0,,3.703703704,0,0,40.74074074,0,18.51851851,0,0,0,3.703703704,0,0,0,18.51851851,14.81481481,0
M,Pv12.166,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.703703704,0,0,0,0,0,3.703703704,0,0,0,0,0,1.851851852,0,0,0,0,3.703703704,0,14.81481481,0,0,0,1.851851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.25925926,0,0,0,1.851851852,5.555555556,3.703703704,0,0,0,,0,1.851851852,59.25925926,14.81481481,0,7.407407408,5.555555556,0,0,0,0,0,0,7.407407408,3.703703704,0
M,Pv12.127,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
M,Pv12.126,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.584393554,0,90.41560645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,90.41560645,0,9.584393554,0,0,0,0,0,0,0,0,0,0
M,Pv12.125,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461538462,0,0,0,0,0,2.307692308,0,0,0,0,0,0,0,0,0,0,0,0,93.07692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.153846154,0,0,0,,0,0,0,93.07692308,0,1.153846154,0,0,0,0,0,0,0,5.76923077,0,0
M,Pv12.123,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.30275735,0,6.460997082,0,0,0,0.360461376,0,0,0,0,0,0,0,0,0,0,0,0,66.87578419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,66.87578419,0,0,0,0,0,0,0,0,0,33.12421581,0,0
M,Pv12.122,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.411631846,0,0,0,0,25.57876906,0,73.0095991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1.411631846,0,73.0095991,0,25.57876906,0,0,0,0,0,0,0,0,0,0
M,Pv12.121,7,spring,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
F,Pv12.361,8,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.96491228,0,0,0,0,0,0,0,14.03508772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,14.03508772,0,0,0,0,0,0,0,0,85.96491228,0
F,Pv12.352,8,fall,2012,Cowichan_Bay,0,0,0,0.090789181,0.012969883,0,0.038909649,0.609584499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.130295934,0,0.04539459,0.006484941,0,0,0,0.019454824,0.304792249,0,0,0,0,0,0,3.555460933,0,0,0,0,0,4.577389823,0,0,0,65.91441346,0,8.303172238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3908878,0,0,0,,0,0,0,8.132850756,0,12.3908878,0,0,0,0,0,0,0,1.128379816,78.34788163,0
F,Pv12.349,8,fall,2012,Cowichan_Bay,0,0,0,0.14141443,0.031425429,0,0.015712714,0.958475581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070707215,0.015712714,0,0,0,0.007856357,0.47923779,0,0,0,0,0,0,0,0,0,0,0,0,90.66736184,0,0,7.612095933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,90.66736184,0,0,0,0,0,7.612095933,0,0,0,1.72054223,0,0
F,Pv12.348,8,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
F,Pv12.347,8,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.69291339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.307086614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
F,Pv12.346,8,fall,2012,Cowichan_Bay,0,0,0.024318652,0.218867869,0,0,0.158071239,0.911949456,0.06079663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109433935,0,0,0,0.012159326,0.07903562,0.455974728,0.030398315,0,0,0,0,0,0,0,0,0,0,0,97.93899423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,97.93899423,0,0,0,0,0,0,0,0,0,2.06100577,0,0
F,Pv12.344,8,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
M,Pv12.360,8,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,48.17320703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.08660352,0,0,0,0,0,0,0,0,0,0,27.74018945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,27.74018945,0,0,0,0,0,0,0,72.25981055,0,0
M,Pv12.359,8,fall,2012,Cowichan_Bay,0,0,0,0,0,0,5.925925926,1.481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.962962963,0.740740741,0,0,0,0,0,0,0,0,0,0,87.11111111,0,1.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1.777777778,0,87.11111111,0,0,0,0,0,0,0,11.11111111,0,0
M,Pv12.358,8,fall,2012,Cowichan_Bay,0,0,0,5.894830859,0,0,1.071787429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.947415429,0,0,0,0,0.535893714,0,0,0,0,0,0,0,0,0,0,0,6.966618287,0,0,0,0,0,0,0,0,0,0,0,0,0,16.25544267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.32801161,0,0,0,,0,0,0,0,0,73.2946299,0,0,0,0,16.25544267,0,0,10.44992743,0,0
M,Pv12.357,8,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,25.98120509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.99060254,0,0,0,0,0,0,0,0,0,0,50.4145937,0,10.61359867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,10.61359867,0,50.4145937,0,0,0,0,0,0,0,38.97180763,0,0
M,Pv12.356,8,fall,2012,Cowichan_Bay,0,0,0,0.842424456,0,0,39.27082774,4.015941244,0,5.603140614,0,0,0,0,0,0,0,0,0,2.49821556,0,0,0,0,0,0,0,0,0,0,0.842424456,0,0,0,0,39.27082774,4.015941244,0,0,0,0,0,0,0,0,0,0,0,0,1.927194861,0,0,0,0,1.713062099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.49821556,0,7.530335475,0,1.713062099,0,0,0,0,0,0,0,88.25838688,0,0
M,Pv12.355,8,fall,2012,Cowichan_Bay,0,0,0,0.10540623,0.015058033,0.015058033,0.082819181,0.662553446,0.037645082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052703115,0.007529016,0.007529016,0,0,0.04140959,0.331276723,0.018822541,0,0,0,0,0,0,0,0,0,0,0,98.62218999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,98.62218999,0,0,0,0,0,0,0,0,0,1.377810006,0,0
M,Pv12.353,8,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.90997567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.09002433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,83.09002433,0,0,0,0,0,0,0,16.90997567,0,0,0,0
M,Pv12.351,8,fall,2012,Cowichan_Bay,0,0,0,0.220787106,0.220787106,0,0.220787106,1.545509742,0.220787106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110393553,0.110393553,0,0,0,0.110393553,0.772754871,0.110393553,0,0,0,0,0,0,0,0,0,86.8852459,0,9.471766849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,9.471766849,0,86.8852459,0,0,0,0,0,0,0,3.642987249,0,0
M,Pv12.350,8,fall,2012,Cowichan_Bay,0,0,0,0.952380953,0,0,0,3.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476190476,0,0,0,0,0,1.666666667,0,0,0,0,0,0,0,0,0,0,65.71428571,0,2.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.71428571,0,0,0,0,0,0,0,0,0,,0,0,25.71428571,2.142857143,0,65.71428571,0,0,0,0,0,0,0,6.428571429,0,0
M,Pv12.345,8,fall,2012,Cowichan_Bay,0,0,0,0.763969545,0,0.190992386,0.572977158,2.291908634,0.190992386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381984772,0,0.095496193,0,0,0.286488579,1.145954317,0.095496193,0,0,0,0,5.040650407,0,0,0,0,64.22764228,0,17.88617886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.829268293,0,0,0,,0,5.040650407,0,17.88617886,0,71.05691057,0,0,0,0,0,0,0,6.016260163,0,0
M,Pv12.343,8,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,92.7032967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.978021978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.725274725,0,0,0,0,0,0,2.593406593,0,0,,0,0,2.725274725,0,0,0,0,0,2.593406593,0,0,0,0,92.7032967,1.978021978,0
M,Pv12.342,8,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,48.75170223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.75170223,0,0,0,0,0,0,0,0,0,0,0,0,2.496595552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,2.496595552,0,0,0,0,0,0,0,0,0,97.50340446,0,0
M,Pv12.341,8,fall,2012,Cowichan_Bay,0,0,0,0,0,0,16.94915254,16.94915254,0,0,0,0,0,0,0,1.694915254,6.779661017,0,0,0,0,0,0,0,1.694915254,0,0,0,1.694915254,0,0,0,0,0,0,8.474576271,8.474576271,0,0,0,0,0,0,1.694915254,0,0,0,3.389830508,0,15.25423729,0,1.694915254,0,8.474576271,0,0,0,0,1.694915254,0,0,0,0,0,0,0,0,1.694915254,0,0,1.694915254,0,0,0,0,0,1.694915254,0,0,0,,0,0,1.694915254,16.94915254,0,5.084745762,0,0,0,5.084745762,0,1.694915254,0,50.84745762,18.6440678,0
F,Pv12.456,9,fall,2012,Cowichan_Bay,6.337233171,0,0,2.001231528,1.000615764,0,0.333538588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.802339902,1.200738917,0.600369458,0,0,0,0.200123153,0,0,0,0,0,0,0,0,0,0,0,0,0,7.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.80952381,0,0,1.19047619,0,0,0,0,0,2.380952381,0,0,0,0,,0,0,0,7.142857143,0,0,2.380952381,0,0,73.80952381,0,0,0,15.47619048,0,1.19047619
F,Pv12.454,9,fall,2012,Cowichan_Bay,0,0,0,96.86051412,0,0,3.139485883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
F,Pv12.453,9,fall,2012,Cowichan_Bay,0,0,0,10.69299553,4.582712369,1.52757079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.415797317,2.749627422,0.916542474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.770491803,0,0,0,4.918032787,0,0,0,0,0,0,0,0,0,0,0,0,64.42622951,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,3.770491803,0,0,0,0,0,64.42622951,0,0,0,26.8852459,4.918032787,0
F,Pv12.451,9,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.77669903,0,0,0,9.223300971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,90.77669903,0,0,0,0,0,0,0,0,0,0,9.223300971,0
F,Pv12.450,9,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
F,Pv12.449,9,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
F,Pv12.448,9,fall,2012,Cowichan_Bay,0,0,0,1.275510204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765306123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.18367347,0,0,0,0,0,0,0,0,0,0,0,0,0,1.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.75510204,0,0,0,,0,0,0,0,0,96.93877551,0,0,0,0,1.020408163,0,0,2.040816327,0,0
F,Pv12.447,9,fall,2012,Cowichan_Bay,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
F,Pv12.446,9,fall,2012,Cowichan_Bay,0,0.322164948,0,1.288659794,0.322164948,0,0,0.644329897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773195876,0.193298969,0,0.193298969,0,0,0.386597938,0,0,0,0,0,0,0,0,0,0,1.030927835,0,1.030927835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.030927835,0,0,0,0,0,92.78350515,0,0,0,,0,0,1.030927835,1.030927835,0,93.81443299,0,0,0,0,0,0,0,4.123711339,0,0
F,Pv12.445,9,fall,2012,Cowichan_Bay,0,0,0,25.64102564,0,0,0,3.418803419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.709401709,0,69.23076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,69.23076923,0,1.709401709,0,0,0,0,0,0,0,29.05982906,0,0
F,Pv12.444,9,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
F,Pv12.443,9,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
F,Pv12.442,9,fall,2012,Cowichan_Bay,0,0,0,3.511235955,0,0,6.320224719,1.404494382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.106741573,0,0,0,0,3.792134831,0.842696629,0,0,0,0,0,0,0,0,0,0,0,0,7.865168539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.15730337,0,0,0,,0,0,0,7.865168539,0,74.15730337,0,0,0,0,0,0,0,17.97752809,0,0
F,Pv12.440,9,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.21658986,0,15.78341014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,15.78341014,0,84.21658986,0,0,0,0,0,0,0,0,0,0
