LotArea,Street,LandContour,LandSlope,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleCondition,SalePrice
9760,Pave,Lvl,Mod,1Fam,1Story,6,7,1963,1984,TA,TA,CBlock,GasA,TA,Y,1395,0,0,1395,1,0,2,1,7,1,Y,657,0,113,0,240,0,0,5,2010,Normal,164507.672539365
4800,Pave,Lvl,Gtl,1Fam,1.5Fin,4,5,1900,1954,TA,TA,PConc,GasA,TA,Y,1157,687,0,1844,1,0,3,1,9,2,Y,84,0,0,0,0,0,0,1,2010,Abnorml,163602.51217283198
4485,Pave,Lvl,Gtl,1Fam,1Story,5,7,1920,1950,TA,TA,PConc,GasA,TA,Y,936,0,0,936,1,0,2,1,5,1,P,51,0,135,0,0,0,0,5,2010,Normal,154126.270249525
5805,Pave,Bnk,Mod,1Fam,1Story,5,7,1957,1957,TA,TA,CBlock,GasA,Gd,Y,1347,0,0,1347,1,0,3,1,6,0,Y,0,0,0,0,0,0,0,6,2010,Normal,171104.853481351
6900,Pave,Lvl,Gtl,1Fam,1.5Fin,6,7,1938,2000,TA,TA,PConc,GasA,Gd,Y,827,424,0,1251,1,0,3,1,6,0,N,0,0,0,0,0,0,0,1,2010,Normal,167735.39270528
11851,Pave,Lvl,Gtl,1Fam,1.5Fin,5,7,1948,2009,TA,Gd,BrkTil,GasA,Ex,Y,1027,606,0,1633,1,0,3,1,7,1,Y,0,100,126,0,0,0,0,6,2010,Normal,183003.61333810398
8239,Pave,Lvl,Gtl,1Fam,1.5Fin,5,6,1920,1962,TA,TA,BrkTil,GasA,TA,Y,1060,185,0,1245,1,0,3,1,6,0,Y,0,0,334,0,0,0,0,3,2010,Normal,172580.381161499
9656,Pave,Lvl,Gtl,1Fam,1Story,2,2,1923,1970,TA,Fa,BrkTil,GasA,TA,N,832,0,0,832,1,0,2,1,5,1,N,0,0,0,0,0,0,0,6,2010,Abnorml,165407.889104689
9600,Pave,Lvl,Gtl,1Fam,2Story,8,9,1900,2003,Gd,Gd,BrkTil,GasW,TA,N,930,636,0,1566,2,0,3,1,7,0,Y,54,228,246,0,0,0,0,4,2010,Abnorml,176363.77390779302
9000,Pave,Lvl,Gtl,1Fam,2Story,8,9,1890,2002,Gd,Gd,Stone,GasA,Ex,Y,1157,1111,0,2268,3,0,3,1,7,0,N,0,108,0,0,0,0,0,4,2010,Normal,175182.950898522
9045,Pave,Lvl,Gtl,2fmCon,2Story,5,3,1910,1950,TA,Fa,BrkTil,Grav,Fa,N,1128,1128,0,2256,2,0,4,2,12,0,N,0,18,18,0,0,0,0,6,2010,Abnorml,190757.17778924602
10560,Pave,Lvl,Gtl,1Fam,2Story,6,7,1922,1994,TA,TA,CBlock,GasA,Ex,Y,868,602,0,1470,1,1,2,1,6,0,Y,0,0,0,0,0,0,0,6,2010,Normal,167186.995771991
5830,Pave,Lvl,Gtl,1Fam,1.5Fin,5,6,1950,1997,TA,Gd,CBlock,GasA,Ex,Y,1030,582,0,1612,1,1,3,1,7,0,Y,0,0,0,0,0,0,0,3,2010,Normal,167839.376779276
7793,Pave,Bnk,Gtl,1Fam,2.5Unf,7,7,1922,2005,TA,TA,BrkTil,GasA,TA,N,1160,908,0,2068,1,1,3,1,8,1,Y,0,0,60,0,0,0,0,5,2010,Normal,173912.421165137
5000,Pave,Lvl,Gtl,1Fam,1Story,4,7,1925,1950,TA,TA,BrkTil,GasA,TA,N,765,0,0,765,1,0,2,1,4,0,P,135,0,41,0,0,0,0,4,2010,Normal,154034.917445551
6000,Pave,Lvl,Gtl,1Fam,1.5Fin,6,7,1939,1950,TA,TA,BrkTil,GasA,TA,Y,608,524,0,1132,1,0,2,1,5,0,Y,0,0,128,0,0,0,0,4,2010,Abnorml,156002.95579433598
6000,Pave,Lvl,Gtl,1Fam,1.5Fin,6,6,1940,1950,TA,Gd,CBlock,GasA,Ex,Y,848,348,0,1196,1,1,3,1,6,2,Y,0,0,0,0,0,0,0,3,2010,Normal,168173.94329857
6360,Pave,Lvl,Gtl,1Fam,1.5Fin,5,6,1942,1950,TA,TA,CBlock,GasA,TA,Y,955,498,0,1453,1,1,3,1,7,2,Y,0,0,35,0,148,0,0,3,2010,Normal,168882.437104132
6000,Pave,Lvl,Gtl,1Fam,1.5Fin,6,7,1948,1950,TA,TA,CBlock,GasA,TA,Y,780,636,0,1416,1,1,3,1,6,0,P,221,0,48,0,0,0,0,3,2010,Normal,168173.94329857
6240,Pave,Lvl,Gtl,1Fam,1.5Fin,5,7,1936,1980,TA,TA,CBlock,GasA,Gd,Y,548,492,0,1040,1,0,2,1,5,0,P,306,0,32,0,0,0,0,5,2010,Normal,157580.177551642
6240,Pave,Lvl,Gtl,1Fam,1.5Fin,5,5,1930,1950,TA,TA,BrkTil,GasA,TA,Y,928,608,0,1536,2,0,4,1,7,1,Y,0,10,0,0,0,0,0,3,2010,Normal,181922.15256011
6120,Pave,Lvl,Gtl,1Fam,1Story,6,5,1923,1950,TA,TA,BrkTil,GasA,TA,Y,1068,0,0,1068,1,0,2,1,5,1,Y,0,0,128,0,0,0,0,3,2010,Normal,155134.227842592
8094,Pave,Lvl,Gtl,1Fam,1.5Fin,4,5,1915,1950,TA,Fa,CBlock,GasA,Ex,Y,888,1074,0,1962,1,1,4,1,9,1,Y,160,0,364,0,0,0,0,6,2010,Normal,188885.573319552
12900,Pave,Lvl,Gtl,1Fam,2Story,6,8,1912,2009,Gd,Gd,PConc,GasA,Ex,Y,780,780,0,1560,1,1,3,1,7,0,N,344,0,0,0,168,0,0,5,2010,Normal,183963.193012381
3068,Pave,Lvl,Gtl,1Fam,2Story,6,8,1920,1993,TA,Gd,BrkTil,GasA,Ex,Y,662,662,0,1324,1,0,3,1,6,0,Y,0,0,112,0,0,0,0,2,2010,Normal,161298.762306335
15263,Pave,Lvl,Gtl,1Fam,1Story,5,5,1959,1959,TA,TA,CBlock,GasA,Gd,Y,1675,0,0,1675,2,0,3,1,8,2,Y,0,132,0,0,0,0,0,5,2010,Normal,188613.66763056
10632,Pave,Lvl,Gtl,1Fam,1.5Fin,5,3,1917,1950,TA,TA,BrkTil,GasA,Gd,N,725,499,0,1224,1,1,3,1,6,0,N,0,0,248,0,0,0,0,1,2010,Normal,175080.111822945
9900,Pave,Lvl,Gtl,2fmCon,1.5Fin,5,4,1915,1950,Fa,Fa,BrkTil,GasA,TA,N,1212,180,0,1392,1,0,3,1,6,0,N,0,0,168,0,0,0,0,2,2010,Normal,174744.400305232
6001,Pave,Bnk,Mod,1Fam,1.5Fin,6,5,1940,1950,TA,TA,CBlock,GasA,Ex,N,600,319,0,919,1,0,3,1,5,0,Y,0,0,45,0,0,0,0,3,2010,Normal,168175.911336919
6449,Pave,Lvl,Gtl,1Fam,2Story,4,1,1907,1950,TA,TA,CBlock,GasW,TA,N,942,942,0,1884,1,1,4,1,7,0,N,0,0,239,0,0,0,0,3,2010,Abnorml,182333.47257500602
6048,Pave,Lvl,Gtl,2fmCon,1.5Fin,5,7,1910,1950,TA,Gd,BrkTil,GasA,Gd,Y,936,744,0,1680,2,0,2,2,7,1,P,56,144,0,0,0,0,0,6,2010,Normal,158307.206742274
10773,Pave,Lvl,Gtl,Duplex,1Story,4,3,1967,1967,Fa,Fa,CBlock,GasA,TA,N,1832,0,0,1832,2,0,4,2,8,0,Y,0,58,0,0,0,0,0,5,2010,Normal,193053.055502348
7800,Pave,Lvl,Gtl,1Fam,1Story,5,7,1966,2008,TA,TA,CBlock,GasA,Ex,Y,892,0,0,892,1,0,3,1,5,0,Y,0,0,0,0,0,0,0,6,2010,Normal,175031.089987177
7832,Pave,Lvl,Gtl,1Fam,1Story,5,5,1968,1968,TA,TA,CBlock,GasA,Ex,Y,864,0,0,864,1,0,2,1,4,0,Y,226,0,0,0,0,0,0,5,2010,Normal,160713.29460290802
7424,Pave,Lvl,Gtl,Duplex,SFoyer,5,5,1978,1978,TA,TA,CBlock,GasA,TA,Y,1373,0,0,1373,1,0,3,1,5,2,Y,0,0,0,0,0,0,0,5,2010,Normal,173186.215014436
11227,Pave,Lvl,Gtl,1Fam,2Story,5,5,1968,1968,TA,Gd,CBlock,GasA,Ex,Y,720,720,0,1440,1,1,4,1,7,2,Y,192,38,0,0,0,0,0,3,2010,Normal,191736.7598055
20062,Pave,Low,Mod,1Fam,1Story,7,7,1977,2001,Gd,Gd,CBlock,GasA,Gd,Y,1483,0,0,1483,1,1,1,1,4,2,Y,496,0,0,0,0,0,0,4,2010,Normal,170401.630997116
9259,Pave,Lvl,Gtl,1Fam,1Story,4,4,1927,1950,TA,TA,BrkTil,GasA,TA,N,756,0,0,756,1,0,2,1,4,0,N,80,0,0,0,0,0,0,6,2010,Normal,164626.577880222
17082,Pave,Low,Mod,1Fam,2Story,6,5,1978,1992,TA,TA,PConc,GasA,Ex,Y,1117,864,0,1981,2,1,4,1,8,1,Y,336,104,0,0,0,0,0,5,2010,Normal,205469.40944483198
18600,Pave,Lvl,Gtl,1Fam,1.5Fin,3,4,1938,1990,TA,TA,CBlock,GasA,TA,Y,1052,558,0,1610,2,0,4,1,8,1,Y,0,0,60,0,0,0,450,6,2010,Normal,209561.784211885
11479,Pave,Lvl,Gtl,1Fam,1Story,6,7,1950,1987,TA,TA,CBlock,GasA,Ex,Y,1074,0,0,1074,1,0,3,1,6,1,Y,0,52,52,0,0,0,0,6,2010,Normal,182271.50307235602
9350,Pave,Bnk,Gtl,1Fam,1.5Fin,4,6,1947,1979,TA,TA,CBlock,GasA,Ex,Y,1169,0,362,1531,1,0,3,1,8,1,Y,0,0,0,0,0,0,0,6,2010,Normal,178081.549427793
9525,Pave,Lvl,Gtl,1Fam,1Story,5,7,1954,1998,TA,TA,CBlock,GasA,TA,Y,1172,0,0,1172,1,0,3,1,5,0,Y,240,0,0,0,0,0,0,6,2010,Normal,178425.956138831
17485,Pave,Lvl,Gtl,1Fam,1Story,7,5,2009,2010,Gd,TA,PConc,GasA,Ex,Y,1508,0,0,1508,1,0,1,1,5,2,Y,0,0,0,0,0,0,0,1,2010,Partial,162015.31851150302
11200,Pave,Lvl,Gtl,1Fam,1Story,5,3,1964,1964,TA,Fa,CBlock,GasA,Ex,Y,1298,0,0,1298,2,0,3,1,5,0,N,0,144,0,0,0,0,0,6,2010,Normal,181722.420373045
11980,Pave,Low,Mod,1Fam,1Story,7,5,1987,1987,Gd,TA,CBlock,GasA,Ex,Y,1433,0,0,1433,1,1,1,1,4,2,Y,0,278,0,0,266,0,0,6,2010,Normal,156705.730169433
12361,Pave,Lvl,Gtl,1Fam,2Story,6,7,1993,1993,Gd,Gd,PConc,GasA,Ex,Y,964,838,0,1802,2,1,3,1,8,1,Y,450,92,0,0,0,0,0,5,2010,Normal,182902.420342386
7360,Pave,Lvl,Gtl,1Fam,1Story,7,5,2010,2010,Gd,TA,PConc,GasA,Ex,Y,1222,0,0,1222,2,0,2,1,6,0,Y,0,54,0,0,0,0,0,3,2010,Normal,157574.595395085
14235,Pave,Lvl,Gtl,1Fam,1.5Fin,6,8,1900,1993,TA,TA,PConc,GasA,TA,Y,831,614,0,1445,2,0,3,1,6,0,N,0,59,0,0,0,0,0,3,2010,Normal,184380.73910081302
11105,Pave,Lvl,Gtl,1Fam,SFoyer,5,5,1996,1996,TA,Gd,PConc,GasA,Gd,Y,965,0,0,965,1,0,2,1,4,0,Y,71,0,0,0,0,0,0,7,2010,Normal,169364.469225677
9337,Pave,Lvl,Gtl,1Fam,2Story,7,5,1997,1998,TA,TA,PConc,GasA,Ex,Y,892,800,0,1692,2,1,3,1,8,1,Y,0,39,0,0,0,0,0,4,2010,Normal,175846.17982206302
15240,Pave,Lvl,Gtl,1Fam,1Story,5,8,1977,2004,Gd,Gd,CBlock,GasA,Ex,Y,1026,0,0,1026,1,1,3,1,5,0,Y,316,85,0,0,0,0,0,6,2010,Normal,189673.29530213602
7480,Pave,Lvl,Gtl,1Fam,1Story,5,6,1972,1972,TA,TA,CBlock,GasA,TA,Y,876,0,0,876,1,0,3,1,5,0,Y,0,0,0,0,0,0,0,6,2010,Normal,174401.317715566
10389,Pave,Lvl,Gtl,1Fam,1Story,8,5,2003,2003,Gd,TA,PConc,GasA,Ex,Y,1978,0,0,1978,2,1,3,1,8,1,Y,188,25,0,0,0,0,0,5,2010,Normal,179021.448718583
9375,Pave,Lvl,Gtl,1Fam,2Story,7,5,1997,1997,Gd,TA,PConc,GasA,Ex,Y,1044,1054,0,2098,2,1,4,1,9,1,Y,331,38,0,0,0,0,0,4,2010,Normal,189196.845337149
4435,Pave,Lvl,Gtl,TwnhsE,1Story,6,5,2003,2003,Gd,TA,PConc,GasA,Ex,Y,848,0,0,848,1,0,1,1,4,0,Y,140,0,0,0,0,0,0,4,2010,Normal,139647.095720655
8777,Pave,Lvl,Mod,1Fam,1Story,3,6,1945,2007,TA,Gd,CBlock,GasA,TA,N,640,0,0,640,1,0,2,1,5,0,N,0,0,0,0,0,0,0,4,2010,Normal,161468.198288911
8842,Pave,Lvl,Gtl,1Fam,1Story,5,6,1954,1954,TA,Gd,CBlock,GasA,Ex,Y,992,0,0,992,1,0,3,1,6,0,Y,60,0,56,0,0,0,0,1,2010,Abnorml,171557.32317862
10044,Pave,Low,Gtl,1Fam,1Story,5,6,1968,1968,TA,TA,CBlock,GasA,TA,Y,1196,0,0,1196,1,0,3,1,6,0,Y,257,0,168,0,0,0,0,6,2010,Normal,179447.36804185
11792,Pave,Lvl,Gtl,1Fam,1.5Fin,4,5,1948,1950,TA,TA,CBlock,GasA,Ex,N,792,328,0,1120,1,0,2,1,5,0,P,0,0,0,0,160,0,0,6,2010,Abnorml,169611.619017694
6305,Pave,Lvl,Gtl,1Fam,SLvl,6,6,1975,1975,TA,TA,CBlock,GasA,TA,Y,1096,0,0,1096,1,0,3,1,5,1,Y,0,0,0,0,0,0,0,6,2010,Normal,172088.872655744
6410,Pave,HLS,Gtl,1Fam,1Story,4,5,1958,1958,TA,TA,CBlock,GasA,Ex,Y,960,0,0,960,1,0,3,1,5,0,Y,0,0,0,0,0,0,0,5,2010,Normal,171190.62412876802
4853,Pave,Bnk,Gtl,1Fam,1Story,5,6,1924,1999,TA,TA,BrkTil,GasA,Fa,N,1296,0,0,1296,2,0,2,1,5,1,Y,0,0,36,0,0,0,0,5,2010,Normal,154850.50836187802
7890,Pave,Lvl,Gtl,1Fam,1Story,6,6,1939,1950,TA,TA,CBlock,GasA,TA,Y,856,0,0,856,1,0,2,1,4,1,Y,0,0,0,0,166,0,0,3,2010,Normal,158617.655719941
7200,Pave,Lvl,Gtl,Duplex,2Story,4,6,1967,1967,TA,TA,Slab,GasA,TA,Y,862,1788,0,2650,3,0,6,2,10,0,Y,0,0,0,0,0,0,500,2,2010,Normal,209258.33693701
9839,Pave,Lvl,Gtl,1Fam,1.5Fin,5,2,1931,1950,TA,TA,PConc,GasA,Ex,Y,894,772,0,1666,1,0,3,1,7,1,N,0,156,0,0,0,0,0,5,2010,Normal,177939.02762675102
10452,Pave,Lvl,Gtl,1Fam,1.5Fin,7,6,1941,1985,Gd,Gd,BrkTil,GasA,Ex,Y,1225,908,0,2133,1,1,4,1,8,2,Y,0,0,86,0,0,0,0,7,2010,Normal,194631.10029958398
15600,Pave,Lvl,Gtl,Duplex,2Story,5,6,1950,1991,TA,Gd,CBlock,GasA,Ex,Y,1102,1075,0,2177,2,1,5,2,11,0,Y,0,0,0,0,0,0,0,3,2010,Normal,213618.871562568
19645,Pave,Lvl,Gtl,1Fam,SLvl,7,6,1994,2007,TA,TA,PConc,GasA,Ex,Y,896,756,0,1652,2,1,3,1,6,0,Y,0,0,0,0,0,0,0,6,2010,Normal,198342.504228533
3907,Pave,HLS,Mod,TwnhsE,1Story,8,6,1989,1989,Gd,TA,CBlock,GasA,Gd,Y,1034,0,0,1034,1,0,1,1,4,1,Y,141,36,0,0,0,0,0,4,2010,Normal,138607.97147249698
3907,Pave,HLS,Mod,TwnhsE,1Story,8,5,1989,1989,Gd,TA,CBlock,GasA,Gd,Y,1191,0,0,1191,2,0,2,1,5,1,Y,112,81,0,0,0,0,0,3,2010,Normal,150778.958976731
8154,Pave,Lvl,Gtl,1Fam,1Story,2,5,1941,1950,TA,TA,BrkTil,GasA,TA,Y,540,0,0,540,1,0,1,1,4,0,N,0,0,0,0,0,0,0,4,2010,Normal,146966.230339786
9140,Pave,HLS,Gtl,1Fam,1.5Fin,6,5,1921,1975,TA,TA,BrkTil,GasA,Fa,Y,727,380,0,1107,1,0,2,1,5,0,Y,0,56,0,0,200,0,0,4,2010,Normal,162182.59620952
8712,Grvl,Lvl,Gtl,1Fam,1Story,4,7,1896,1950,Fa,Fa,CBlock,GasA,Gd,Y,952,0,0,952,1,0,3,1,5,0,N,0,0,265,0,0,0,0,6,2010,Alloca,176825.940961269
3811,Pave,HLS,Mod,TwnhsE,1Story,8,5,2004,2005,Gd,TA,PConc,GasA,Ex,Y,1646,0,0,1646,2,0,2,1,5,1,Y,128,53,0,0,155,0,0,5,2010,Normal,152799.812402444
11050,Pave,Lvl,Gtl,1Fam,2Story,8,5,1998,1999,Gd,TA,PConc,GasA,Ex,Y,1036,880,0,1916,2,1,3,1,8,1,Y,0,70,0,0,0,0,0,5,2010,Normal,180322.322067129
9620,Pave,Lvl,Gtl,1Fam,SLvl,6,7,1977,1977,TA,TA,CBlock,GasA,TA,Y,1285,0,0,1285,2,0,3,1,6,1,Y,375,26,0,0,0,0,80,5,2010,Normal,177508.027228367
12760,Pave,Lvl,Gtl,Duplex,1Story,6,5,1976,1976,TA,TA,CBlock,GasA,TA,Y,2048,0,0,2048,3,0,5,2,9,0,Y,0,0,0,0,0,0,0,3,2010,Normal,208029.64265201899
11896,Pave,Lvl,Gtl,1Fam,1Story,7,5,2008,2008,Gd,TA,PConc,GasA,Ex,Y,1346,0,0,1346,2,0,3,1,6,1,Y,100,48,0,0,0,0,0,5,2010,Normal,181987.282510201
9803,Pave,Lvl,Gtl,1Fam,1Story,7,5,2009,2010,Gd,TA,PConc,GasA,Ex,Y,1214,0,0,1214,2,0,2,1,6,0,Y,0,25,0,0,0,0,0,1,2010,Partial,160172.72797397
9802,Pave,Lvl,Gtl,1Fam,2Story,5,5,2006,2007,TA,TA,PConc,GasA,Gd,Y,744,700,0,1444,2,1,3,1,7,0,Y,100,0,0,0,0,0,0,4,2010,Normal,176761.317654248
15300,Pave,Bnk,Gtl,1Fam,1Story,5,5,1965,1977,TA,TA,CBlock,GasA,TA,Y,1264,0,0,1264,1,0,2,1,7,1,Y,0,0,0,0,0,0,0,6,2010,Normal,176515.49754523102
10114,Pave,Lvl,Gtl,1Fam,1Story,5,5,2004,2005,TA,TA,PConc,GasA,Ex,Y,1430,0,0,1430,2,0,3,1,7,0,Y,0,0,0,0,0,0,0,3,2010,Normal,176270.45306547103
11875,Pave,Lvl,Gtl,1Fam,1Story,5,5,1999,1999,TA,TA,PConc,GasA,Ex,Y,1344,0,0,1344,2,0,3,1,7,1,Y,328,0,0,0,0,0,0,6,2010,Normal,183050.846258475
2394,Pave,Low,Mod,Twnhs,1Story,5,6,1973,1973,TA,TA,CBlock,GasA,Ex,Y,945,0,0,945,1,0,2,1,5,1,Y,174,0,56,0,108,0,0,5,2010,Normal,150011.102062216
1476,Pave,Lvl,Gtl,Twnhs,2Story,4,7,1970,1970,TA,TA,CBlock,GasA,Ex,Y,546,546,0,1092,1,1,3,1,5,0,Y,200,26,0,0,0,0,0,3,2010,Normal,159270.537808667
1900,Pave,Lvl,Gtl,TwnhsE,2Story,4,4,1970,1970,TA,TA,CBlock,GasA,Ex,Y,546,546,0,1092,1,1,3,1,5,0,Y,0,0,0,0,0,0,0,6,2010,Normal,163419.663729346
1890,Pave,Lvl,Gtl,TwnhsE,2Story,4,6,1972,1972,TA,TA,CBlock,GasA,TA,Y,546,546,0,1092,1,1,3,1,5,0,Y,0,0,64,0,0,0,0,6,2010,Normal,163399.98334585901
6953,Pave,Lvl,Gtl,1Fam,1Story,5,7,1971,2004,TA,Gd,CBlock,GasA,Ex,Y,874,0,0,874,1,0,3,1,5,0,Y,0,0,0,0,0,0,0,6,2010,Normal,173364.161505756
12887,Pave,Lvl,Gtl,1Fam,1Story,5,7,1984,1984,TA,TA,CBlock,GasA,TA,Y,833,0,0,833,1,0,2,1,5,0,Y,431,0,0,0,0,0,0,4,2010,Normal,169556.835902417
7700,Pave,Lvl,Gtl,Duplex,2Story,5,2,1985,1986,TA,Po,PConc,GasA,Gd,Y,1216,1216,0,2432,4,2,4,2,10,0,Y,200,0,0,0,0,0,600,2,2010,Normal,183690.595995738
10475,Pave,Lvl,Gtl,1Fam,2Story,5,5,1991,1991,TA,TA,PConc,GasA,Gd,Y,624,650,0,1274,1,1,3,1,6,0,Y,22,0,0,0,0,0,0,3,2010,Normal,176980.914909382
10544,Pave,Lvl,Mod,1Fam,1.5Fin,5,5,1969,1969,TA,TA,CBlock,GasA,TA,Y,864,615,0,1479,2,0,5,1,8,0,Y,287,0,280,0,0,0,0,4,2010,Normal,204773.36222471
9892,Pave,Lvl,Mod,1Fam,1Story,8,5,1994,1995,Gd,Gd,PConc,GasA,Ex,Y,1803,0,0,1803,2,1,3,1,6,2,Y,129,64,222,0,0,0,0,2,2010,Normal,174728.655998442
12961,Pave,Lvl,Gtl,1Fam,2Story,6,5,1993,1994,Gd,Gd,PConc,GasA,Ex,Y,1152,645,0,1797,2,1,3,1,7,1,Y,162,312,0,0,0,0,0,3,2010,Normal,181873.458244461
13008,Pave,Lvl,Gtl,1Fam,1Story,6,5,1956,1956,TA,TA,CBlock,GasA,TA,Y,882,0,0,882,1,0,2,1,5,0,Y,0,0,0,0,0,0,0,10,2009,Normal,177322.00082397897
10200,Pave,Lvl,Gtl,1Fam,1Story,6,5,1974,1974,TA,TA,CBlock,GasA,TA,Y,1434,0,0,1434,2,0,4,1,7,1,Y,80,21,0,0,0,0,0,6,2009,Normal,193927.93904186302
10179,Pave,Lvl,Gtl,1Fam,2Story,6,5,1997,1997,TA,TA,PConc,GasA,Ex,Y,945,663,0,1608,2,1,3,1,7,1,Y,252,30,0,0,0,0,0,7,2009,Normal,181715.62273230398
11792,Pave,Lvl,Gtl,1Fam,2Story,8,5,2003,2003,Gd,TA,PConc,GasA,Ex,Y,1008,1275,0,2283,2,1,4,1,9,1,Y,120,46,0,0,0,0,0,8,2009,Normal,199270.84120032398
8400,Pave,Lvl,Gtl,1Fam,SLvl,7,5,1996,1997,TA,TA,PConc,GasA,Gd,Y,958,670,0,1628,2,1,3,1,7,1,Y,48,72,0,0,0,0,490,6,2009,Normal,177109.589956218
7296,Pave,Lvl,Gtl,TwnhsE,1Story,8,5,2004,2005,Gd,TA,PConc,GasA,Ex,Y,2522,0,0,2522,2,0,1,1,8,1,Y,182,57,0,0,0,0,0,11,2009,Normal,153909.578271486
7380,Pave,Lvl,Gtl,1Fam,1Story,8,5,1998,1998,TA,TA,PConc,GasA,Ex,Y,1478,0,0,1478,2,0,2,1,5,0,Y,168,43,0,0,0,0,0,7,2009,Normal,162931.203336223
8013,Pave,Lvl,Gtl,TwnhsE,1Story,8,5,1995,1996,Gd,TA,PConc,GasA,Ex,Y,1734,0,0,1734,2,0,2,1,6,0,Y,52,50,0,0,0,0,0,9,2009,Normal,166386.75671820002
8923,Pave,Lvl,Gtl,1Fam,SLvl,7,5,1998,1998,Gd,TA,PConc,GasA,Gd,Y,751,631,0,1382,2,1,3,1,7,1,Y,256,0,0,0,0,0,0,2,2009,Normal,173719.30379824
7500,Pave,Lvl,Gtl,1Fam,2Story,6,5,1998,1999,Gd,TA,PConc,GasA,Gd,Y,952,684,0,1636,2,1,3,1,7,1,Y,0,84,0,0,0,0,0,10,2009,Normal,179757.92565670397
8803,Pave,Lvl,Gtl,1Fam,2Story,6,5,1994,1995,TA,TA,PConc,GasA,Gd,Y,707,809,0,1516,2,1,3,1,7,1,Y,0,46,0,0,0,0,0,7,2009,Normal,179007.60196437602
7250,Pave,Lvl,Gtl,1Fam,1Story,6,5,1993,1993,TA,TA,PConc,GasA,Ex,Y,1190,0,0,1190,2,0,3,1,6,1,Y,0,21,0,0,0,0,0,11,2009,Normal,180370.80862310602
11900,Pave,Lvl,Gtl,1Fam,2Story,5,6,1977,1977,TA,TA,PConc,GasA,Ex,Y,946,988,0,1934,2,1,3,1,6,1,P,0,176,0,0,200,0,0,7,2009,Normal,185102.616730563
13250,Pave,Lvl,Gtl,1Fam,2Story,7,6,1978,1978,TA,TA,CBlock,GasA,TA,Y,1154,896,0,2050,2,1,4,1,8,1,Y,192,192,0,0,0,0,0,5,2009,Abnorml,198825.563452058
10928,Pave,Lvl,Gtl,1Fam,1Story,6,6,1978,1986,TA,TA,PConc,GasA,TA,Y,1671,0,0,1671,2,0,3,1,7,1,Y,252,55,0,0,0,0,0,8,2009,Normal,184294.57600914198
12388,Pave,Lvl,Gtl,1Fam,2Story,7,7,1980,1991,TA,TA,CBlock,GasA,TA,Y,1539,1134,0,2673,2,1,4,1,9,1,Y,178,84,0,0,0,0,0,8,2009,Normal,200443.7920562
11088,Pave,Lvl,Gtl,1Fam,1Story,6,5,1978,1998,TA,TA,PConc,GasA,Gd,Y,1707,0,0,1707,2,0,3,1,7,1,Y,0,0,0,0,0,0,0,5,2009,Normal,181294.784484153
7000,Pave,Lvl,Gtl,1Fam,2Story,7,5,2003,2003,Gd,TA,PConc,GasA,Ex,Y,1016,868,0,1884,2,1,3,1,7,1,Y,0,35,0,0,0,0,0,6,2009,Normal,174354.33626791902
7500,Pave,Lvl,Gtl,1Fam,2Story,8,5,2000,2001,Gd,TA,PConc,GasA,Ex,Y,1058,816,0,1874,2,1,3,1,7,1,Y,0,134,0,0,0,0,0,3,2009,Normal,172023.677781517
8470,Pave,Lvl,Gtl,1Fam,2Story,8,5,2002,2002,Gd,TA,PConc,GasA,Ex,Y,972,839,0,1811,2,1,3,1,7,1,Y,225,48,0,0,0,0,0,10,2009,Normal,181666.922855025
9373,Pave,Lvl,Gtl,1Fam,1Story,5,7,1975,1975,TA,TA,CBlock,GasA,TA,Y,1621,0,0,1621,2,0,3,1,7,2,Y,0,0,0,0,490,0,0,6,2009,Normal,179024.49126958603
10140,Pave,Lvl,Gtl,1Fam,1Story,6,6,1974,1974,TA,TA,CBlock,GasA,Ex,Y,1116,0,0,1116,2,0,3,1,6,1,Y,0,0,0,0,0,0,0,4,2009,Normal,178324.191575907
11050,Pave,Lvl,Gtl,1Fam,1Story,7,5,1975,1975,TA,TA,CBlock,GasA,Fa,Y,1193,0,0,1193,2,0,3,1,5,1,Y,40,0,0,0,0,0,0,8,2009,Normal,184534.67668769398
7830,Pave,Lvl,Gtl,1Fam,1Story,5,5,1970,1970,TA,TA,CBlock,GasA,TA,Y,1180,0,0,1180,1,1,2,1,6,0,Y,0,45,0,0,0,0,0,3,2009,Normal,159397.250378784
8510,Pave,Lvl,Gtl,1Fam,1Story,5,7,1971,1971,TA,TA,CBlock,GasA,Ex,Y,1050,0,0,1050,1,1,3,1,6,0,Y,0,0,0,0,0,0,0,7,2009,Normal,178430.966728182
7038,Pave,Lvl,Gtl,1Fam,1Story,4,6,1970,1970,TA,TA,CBlock,GasA,TA,Y,864,0,0,864,1,0,3,1,5,0,Y,210,0,0,0,0,0,0,9,2009,Abnorml,177743.799385967
